highway,bicycle,width,shoulder,geometry,speed_lim,nlanes,pave_ref,nacc,PCI
residential,,,,"LINESTRING (-118.4364598 34.1307186, -118.4365321 34.1307784)",25,2,47518.0,0,78.28
residential,,,,"LINESTRING (-118.4365321 34.1307784, -118.436598 34.1308291)",25,2,47518.0,0,78.28
residential,,,,"LINESTRING (-118.436598 34.1308291, -118.4366881 34.1308664)",25,2,47518.0,0,78.28
residential,,,,"LINESTRING (-118.4374724 34.1311416, -118.4374574 34.131214)",25,2,22162.0,0,84.67
residential,,,,"LINESTRING (-118.4374574 34.131214, -118.4373966 34.131374)",25,2,22162.0,0,84.67
residential,,,,"LINESTRING (-118.4466215 34.1127822, -118.4467469 34.1127854)",25,2,25652.0,0,87.35
residential,,,,"LINESTRING (-118.4464327 34.1145161, -118.4467123 34.1146923)",25,2,25357.0,0,87.35
residential,,,,"LINESTRING (-118.4467123 34.1146923, -118.4470077 34.1148785)",25,2,56473.0,0,33.26
service,,,,"LINESTRING (-118.4439562 34.1148689, -118.4440417 34.1148258)",30,2,53447.0,0,70.45
service,,,,"LINESTRING (-118.4440417 34.1148258, -118.4441577 34.1147546)",30,2,53447.0,0,70.45
service,,,,"LINESTRING (-118.4462857 34.1160671, -118.4467841 34.1163804)",30,2,36945.0,0,87.35
service,,,,"LINESTRING (-118.4466616 34.1173728, -118.4467458 34.117294)",30,2,28535.0,0,33.26
residential,,,,"LINESTRING (-118.4460711 34.1179657, -118.4462715 34.1179606)",25,2,28535.0,0,33.26
residential,,,,"LINESTRING (-118.4462715 34.1179606, -118.4463829 34.117924)",25,2,28535.0,0,33.26
residential,,,,"LINESTRING (-118.4463829 34.117924, -118.4464446 34.1178424)",25,2,28535.0,0,33.26
residential,,,,"LINESTRING (-118.4464446 34.1178424, -118.4465914 34.1174621)",25,2,28535.0,0,33.26
residential,,,,"LINESTRING (-118.4465914 34.1174621, -118.4466616 34.1173728)",25,2,28535.0,0,33.26
residential,,,,"LINESTRING (-118.4435098 34.1161338, -118.4438617 34.1164544)",25,2,58783.0,0,94.1
residential,,,,"LINESTRING (-118.4438617 34.1164544, -118.4441882 34.1171164)",25,2,58783.0,0,94.1
residential,,,,"LINESTRING (-118.4441882 34.1171164, -118.4443081 34.1172849)",25,2,58783.0,0,94.1
residential,,,,"LINESTRING (-118.4443081 34.1172849, -118.444698 34.1175802)",25,2,22787.0,0,93.0
residential,,,,"LINESTRING (-118.444698 34.1175802, -118.4449221 34.1176854)",25,2,14170.0,0,82.59
residential,,,,"LINESTRING (-118.4449221 34.1176854, -118.4449825 34.1177744)",25,2,14170.0,0,82.59
residential,,,,"LINESTRING (-118.4449825 34.1177744, -118.4450891 34.1179315)",25,2,14170.0,0,82.59
residential,,,,"LINESTRING (-118.4450891 34.1179315, -118.4450251 34.118666)",25,2,14170.0,0,82.59
residential,,,,"LINESTRING (-118.4450251 34.118666, -118.4453123 34.1193527)",25,2,14170.0,0,82.59
residential,,,,"LINESTRING (-118.4453123 34.1193527, -118.4456985 34.1195445)",25,2,14170.0,0,82.59
residential,,,,"LINESTRING (-118.4456985 34.1195445, -118.446114 34.1195778)",25,2,14170.0,0,82.59
service,,,,"LINESTRING (-118.4480186 34.1185086, -118.447917 34.1183845)",30,2,32322.0,0,94.11
residential,,,,"LINESTRING (-118.4480186 34.1185086, -118.4481059 34.1185976)",25,2,32322.0,0,94.11
residential,,,,"LINESTRING (-118.4481059 34.1185976, -118.4482587 34.1189669)",25,2,32322.0,0,94.11
residential,,,,"LINESTRING (-118.4482587 34.1189669, -118.4485482 34.1196873)",25,2,44399.0,0,75.64
residential,,,,"LINESTRING (-118.4485482 34.1196873, -118.4485681 34.1197837)",25,2,44399.0,0,75.64
residential,,,,"LINESTRING (-118.4485681 34.1197837, -118.4485593 34.1198725)",25,2,44399.0,0,75.64
residential,,,,"LINESTRING (-118.4485593 34.1198725, -118.4484307 34.120301)",25,2,3041.0,0,75.64
residential,,,,"LINESTRING (-118.4484307 34.120301, -118.4484324 34.1204443)",25,2,3041.0,0,75.64
residential,,,,"LINESTRING (-118.4484324 34.1204443, -118.4484847 34.120587)",25,2,3041.0,0,75.64
residential,,,,"LINESTRING (-118.4484847 34.120587, -118.448582 34.1208011)",25,2,3041.0,0,75.64
residential,,,,"LINESTRING (-118.448582 34.1208011, -118.4486103 34.1209119)",25,2,3041.0,0,75.64
residential,,,,"LINESTRING (-118.4486103 34.1209119, -118.4486116 34.1210327)",25,2,3041.0,0,75.64
residential,,,,"LINESTRING (-118.4486116 34.1210327, -118.4485743 34.1215231)",25,2,3041.0,0,75.64
residential,,,,"LINESTRING (-118.4485743 34.1215231, -118.4485372 34.1216436)",25,2,3041.0,0,75.64
residential,,,,"LINESTRING (-118.4485372 34.1216436, -118.4484094 34.121839)",25,2,3041.0,0,75.64
residential,,,,"LINESTRING (-118.4484094 34.121839, -118.4476126 34.1226568)",25,2,39522.0,0,57.79
residential,,,,"LINESTRING (-118.444698 34.1175802, -118.4444457 34.1178447)",25,2,22787.0,0,93.0
residential,,,,"LINESTRING (-118.4444457 34.1178447, -118.4442097 34.1182183)",25,2,22787.0,0,93.0
residential,,,,"LINESTRING (-118.4442097 34.1182183, -118.4440076 34.1188695)",25,2,22787.0,0,93.0
secondary,,,,"LINESTRING (-118.446114 34.1195778, -118.4461372 34.1197455)",30,2,25653.0,0,87.35
residential,,,,"LINESTRING (-118.4482587 34.1189669, -118.4480454 34.1190337)",25,2,44399.0,0,75.64
residential,,,,"LINESTRING (-118.4480454 34.1190337, -118.4479406 34.1191051)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4479406 34.1191051, -118.4478763 34.1192098)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4478763 34.1192098, -118.4478415 34.1193133)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4478415 34.1193133, -118.4478384 34.119486)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4478384 34.119486, -118.4478355 34.1196818)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4478355 34.1196818, -118.4478065 34.119819)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4478065 34.119819, -118.4477013 34.120087)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4477013 34.120087, -118.4476645 34.1201929)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4476645 34.1201929, -118.4476558 34.1202896)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4476558 34.1202896, -118.4477179 34.1212596)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4477179 34.1212596, -118.4477186 34.121351)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4477186 34.121351, -118.4476952 34.1214537)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4476952 34.1214537, -118.4476243 34.1215755)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4476243 34.1215755, -118.4475253 34.1217152)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4475253 34.1217152, -118.4473094 34.1220478)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4473094 34.1220478, -118.4472678 34.1221508)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4472678 34.1221508, -118.4472631 34.1222291)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4472631 34.1222291, -118.4472674 34.1223043)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4472674 34.1223043, -118.4473029 34.1223915)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4473029 34.1223915, -118.4473771 34.122482)",25,2,30571.0,0,63.68
residential,,,,"LINESTRING (-118.4473771 34.122482, -118.4476126 34.1226568)",25,2,833.0,0,84.99
residential,,,,"LINESTRING (-118.4476126 34.1226568, -118.4481666 34.1230936)",25,2,832.0,0,64.91
residential,,,,"LINESTRING (-118.4481666 34.1230936, -118.4482216 34.1231868)",25,2,832.0,0,64.91
residential,,,,"LINESTRING (-118.4482216 34.1231868, -118.4482318 34.1232689)",25,2,832.0,0,64.91
residential,,,,"LINESTRING (-118.4482318 34.1232689, -118.4482381 34.1235243)",25,2,832.0,0,64.91
residential,,,,"LINESTRING (-118.4482381 34.1235243, -118.4482197 34.1236523)",25,2,832.0,0,64.91
residential,,,,"LINESTRING (-118.4482197 34.1236523, -118.4481704 34.1237818)",25,2,832.0,0,64.91
residential,,,,"LINESTRING (-118.4481704 34.1237818, -118.4480945 34.1238706)",25,2,832.0,0,64.91
residential,,,,"LINESTRING (-118.4480945 34.1238706, -118.4479766 34.1239486)",25,2,832.0,0,64.91
residential,,,,"LINESTRING (-118.4479766 34.1239486, -118.4477742 34.1240345)",25,2,832.0,0,64.91
secondary,,,,"LINESTRING (-118.4461372 34.1197455, -118.4462642 34.1206703)",30,2,25653.0,0,87.35
secondary,,,,"LINESTRING (-118.4462642 34.1206703, -118.4462481 34.1212298)",30,2,25653.0,0,87.35
secondary,,,,"LINESTRING (-118.4462481 34.1212298, -118.4460657 34.1218604)",30,2,25653.0,0,87.35
secondary,,,,"LINESTRING (-118.4460657 34.1218604, -118.4458565 34.1224289)",30,2,25653.0,0,87.35
secondary,,,,"LINESTRING (-118.4458565 34.1224289, -118.4457399 34.1228596)",30,2,25653.0,0,87.35
secondary,,,,"LINESTRING (-118.4457399 34.1228596, -118.4457203 34.1235313)",30,2,13830.0,0,75.78
residential,,,,"LINESTRING (-118.4450036 34.1234252, -118.4450438 34.1235051)",25,2,62392.0,0,90.2
residential,,,,"LINESTRING (-118.4450438 34.1235051, -118.4452504 34.1235762)",25,2,62392.0,0,90.2
residential,,,,"LINESTRING (-118.4452504 34.1235762, -118.4455239 34.1235873)",25,2,62392.0,0,90.2
residential,,,,"LINESTRING (-118.4455239 34.1235873, -118.4457203 34.1235313)",25,2,62069.0,0,87.35
residential,,,,"LINESTRING (-118.4403948 34.1173337, -118.440747 34.1175556)",25,2,31198.0,0,73.35
residential,,,,"LINESTRING (-118.440747 34.1175556, -118.4411381 34.1178019)",25,2,31198.0,0,73.35
residential,,,,"LINESTRING (-118.4411381 34.1178019, -118.4413212 34.1179173)",25,2,31198.0,0,73.35
residential,,,,"LINESTRING (-118.4413212 34.1179173, -118.4417363 34.1179782)",25,2,31198.0,0,73.35
residential,,,,"LINESTRING (-118.4417363 34.1179782, -118.4420013 34.1179782)",25,2,31198.0,0,73.35
residential,,,,"LINESTRING (-118.4420013 34.1179782, -118.4424554 34.1179225)",25,2,31198.0,0,73.35
residential,,,,"LINESTRING (-118.4424554 34.1179225, -118.4428735 34.1180398)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4347902 34.1128281, -118.4349431 34.1128713)",25,2,31135.0,0,55.08
residential,,,,"LINESTRING (-118.4347311 34.1148863, -118.4348492 34.1148131)",25,2,25582.0,0,53.9
residential,,,,"LINESTRING (-118.4328926 34.117209, -118.4330225 34.1173285)",25,2,64516.0,0,80.96
residential,,,,"LINESTRING (-118.4439562 34.1148689, -118.4440677 34.1150892)",25,2,53447.0,0,70.45
residential,,,,"LINESTRING (-118.4440677 34.1150892, -118.4441024 34.1152755)",25,2,53447.0,0,70.45
residential,,,,"LINESTRING (-118.4441024 34.1152755, -118.4440591 34.1155191)",25,2,53447.0,0,70.45
residential,,,,"LINESTRING (-118.4440591 34.1155191, -118.4439924 34.1156707)",25,2,53447.0,0,70.45
residential,,,,"LINESTRING (-118.4439924 34.1156707, -118.4438645 34.1158447)",25,2,53447.0,0,70.45
residential,,,,"LINESTRING (-118.4438645 34.1158447, -118.4435098 34.1161338)",25,2,53447.0,0,70.45
residential,,,,"LINESTRING (-118.4435098 34.1161338, -118.4431329 34.1164606)",25,2,19448.0,0,71.35
residential,,,,"LINESTRING (-118.4431329 34.1164606, -118.4430292 34.1168657)",25,2,19448.0,0,71.35
residential,,,,"LINESTRING (-118.4430292 34.1168657, -118.4430883 34.117618)",25,2,19448.0,0,71.35
residential,,,,"LINESTRING (-118.4430883 34.117618, -118.4428735 34.1180398)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4428735 34.1180398, -118.4424713 34.1189974)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4424713 34.1189974, -118.4424984 34.1192414)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4424984 34.1192414, -118.4425467 34.1193946)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4425467 34.1193946, -118.4426859 34.1195659)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4426859 34.1195659, -118.4429074 34.1199008)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4429074 34.1199008, -118.443014 34.120062)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.443014 34.120062, -118.4430961 34.1206355)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4430961 34.1206355, -118.4429652 34.1210619)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4429652 34.1210619, -118.4429368 34.1213825)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4429368 34.1213825, -118.4429183 34.1215916)",25,2,13781.0,0,68.54
residential,,,,"LINESTRING (-118.4429183 34.1215916, -118.4428819 34.1220027)",25,2,13781.0,0,68.54
residential,,,,"LINESTRING (-118.4428819 34.1220027, -118.4428232 34.1224294)",25,2,55872.0,0,68.54
residential,,,,"LINESTRING (-118.4428232 34.1224294, -118.4428433 34.1233319)",25,2,22562.0,0,68.54
residential,,,,"LINESTRING (-118.4428433 34.1233319, -118.4429121 34.1236082)",25,2,50597.0,0,68.54
residential,,,,"LINESTRING (-118.4429121 34.1236082, -118.4430138 34.1240784)",25,2,4837.0,0,68.54
residential,,,,"LINESTRING (-118.4430138 34.1240784, -118.443037 34.1241853)",25,2,4837.0,0,68.54
residential,,,,"LINESTRING (-118.443037 34.1241853, -118.4432312 34.1250828)",25,2,4837.0,0,68.54
residential,,,,"LINESTRING (-118.4432312 34.1250828, -118.4431665 34.1264083)",25,2,50596.0,0,82.91
residential,,,,"LINESTRING (-118.4431665 34.1264083, -118.4432253 34.1268188)",25,2,50596.0,0,82.91
residential,,,,"LINESTRING (-118.4429652 34.1210619, -118.443368 34.1211909)",25,2,13485.0,0,68.54
residential,,,,"LINESTRING (-118.4431907 34.1224262, -118.4428232 34.1224294)",25,2,22562.0,0,68.54
residential,,,,"LINESTRING (-118.4429121 34.1236082, -118.4426069 34.1236082)",25,2,4837.0,0,68.54
residential,,,,"LINESTRING (-118.4426813 34.1220046, -118.4428819 34.1220027)",25,2,55872.0,0,68.54
residential,,,,"LINESTRING (-118.4432278 34.1231373, -118.4428433 34.1233319)",25,2,50597.0,0,68.54
residential,,,,"LINESTRING (-118.4377678 34.1227797, -118.4375028 34.1228812)",25,2,55455.0,0,86.71
residential,,,,"LINESTRING (-118.4358962 34.1185103, -118.4357732 34.1185263)",25,2,64506.0,0,68.29
residential,,,,"LINESTRING (-118.436507 34.1208003, -118.436791 34.1207458)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.436791 34.1207458, -118.4369589 34.1207451)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.4369589 34.1207451, -118.4371624 34.1207803)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.4371624 34.1207803, -118.4378974 34.1209638)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.4378974 34.1209638, -118.4384725 34.1210988)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.4384725 34.1210988, -118.4386476 34.1211281)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.4386476 34.1211281, -118.4387921 34.1211305)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.4387921 34.1211305, -118.4389894 34.1211193)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.4389894 34.1211193, -118.4391232 34.121096)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.4391232 34.121096, -118.4392191 34.1210568)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.4392191 34.1210568, -118.4393163 34.1209705)",25,2,849.0,0,76.25
residential,,,,"LINESTRING (-118.4343113 34.1226302, -118.4343755 34.1227727)",25,2,47518.0,0,78.28
secondary,,,,"LINESTRING (-118.4766455 34.1237979, -118.476457 34.1240297)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.476457 34.1240297, -118.4761618 34.1243774)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4761618 34.1243774, -118.4759085 34.1246939)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4759085 34.1246939, -118.4758609 34.1247533)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4758609 34.1247533, -118.4756261 34.1249966)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4756261 34.1249966, -118.4754328 34.1252022)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4754328 34.1252022, -118.4752642 34.1253722)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4752642 34.1253722, -118.4750756 34.1255567)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4750756 34.1255567, -118.4748997 34.1257193)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4748997 34.1257193, -118.4746275 34.1259635)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4746275 34.1259635, -118.474536 34.1260456)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.474536 34.1260456, -118.4743697 34.1261948)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4743697 34.1261948, -118.4743363 34.126238)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4743363 34.126238, -118.4743203 34.1262893)",30,4,17753.0,0,87.85
secondary,,,,"LINESTRING (-118.4743203 34.1262893, -118.474318 34.1263397)",30,4,2034.0,0,59.47
secondary,,,,"LINESTRING (-118.474318 34.1263397, -118.4743269 34.1263854)",30,4,2034.0,0,59.47
secondary,,,,"LINESTRING (-118.4743269 34.1263854, -118.4743562 34.1264821)",30,4,33432.0,0,78.86
residential,,,,"LINESTRING (-118.471134 34.1244319, -118.4723424 34.1244014)",25,2,31117.0,0,39.9
service,,,,"LINESTRING (-118.4767051 34.1262604, -118.4767202 34.1263843)",30,2,72333.0,0,94.41
secondary,,,,"LINESTRING (-118.4746097 34.1264456, -118.476514 34.1262769)",30,2,33432.0,0,78.86
secondary_link,,,,"LINESTRING (-118.474536 34.1260456, -118.4743371 34.1261568)",30,2,17753.0,0,87.85
secondary_link,,,,"LINESTRING (-118.4743371 34.1261568, -118.474274 34.1262008)",30,2,17753.0,0,87.85
secondary_link,,,,"LINESTRING (-118.474274 34.1262008, -118.4742225 34.1262533)",30,2,2034.0,0,59.47
secondary_link,,,,"LINESTRING (-118.4742225 34.1262533, -118.4741796 34.1263248)",30,2,2034.0,0,59.47
secondary_link,,,,"LINESTRING (-118.4741796 34.1263248, -118.4741512 34.1263989)",30,2,2034.0,0,59.47
secondary_link,,,,"LINESTRING (-118.4741512 34.1263989, -118.4741211 34.1264683)",30,2,16497.0,0,42.13
secondary_link,,,,"LINESTRING (-118.4741211 34.1264683, -118.4740875 34.1265211)",30,2,16497.0,0,42.13
secondary_link,,,,"LINESTRING (-118.4740875 34.1265211, -118.4740405 34.1265678)",30,2,16497.0,0,42.13
secondary_link,,,,"LINESTRING (-118.4740405 34.1265678, -118.4739653 34.1266128)",30,2,16497.0,0,42.13
secondary,,,,"LINESTRING (-118.4743562 34.1264821, -118.4744782 34.1264605)",30,4,33432.0,0,78.86
secondary,,,,"LINESTRING (-118.4744782 34.1264605, -118.4746097 34.1264456)",30,4,33432.0,0,78.86
secondary,,,,"LINESTRING (-118.4739653 34.1266128, -118.4740998 34.1265604)",30,4,16497.0,0,42.13
secondary,,,,"LINESTRING (-118.4740998 34.1265604, -118.4742221 34.1265187)",30,4,2034.0,0,59.47
secondary,,,,"LINESTRING (-118.4742221 34.1265187, -118.4742661 34.1265067)",30,4,2034.0,0,59.47
secondary,,,,"LINESTRING (-118.4742661 34.1265067, -118.4743562 34.1264821)",30,4,33432.0,0,78.86
secondary,,,,"LINESTRING (-118.4731283 34.1273158, -118.4732637 34.1271487)",30,4,16497.0,0,42.13
secondary,,,,"LINESTRING (-118.4732637 34.1271487, -118.4733483 34.127062)",30,4,16497.0,0,42.13
secondary,,,,"LINESTRING (-118.4733483 34.127062, -118.4734357 34.1269685)",30,4,16497.0,0,42.13
secondary,,,,"LINESTRING (-118.4734357 34.1269685, -118.4735368 34.1268791)",30,4,16497.0,0,42.13
secondary,,,,"LINESTRING (-118.4735368 34.1268791, -118.4736424 34.1267975)",30,4,16497.0,0,42.13
secondary,,,,"LINESTRING (-118.4736424 34.1267975, -118.4737436 34.1267284)",30,4,16497.0,0,42.13
secondary,,,,"LINESTRING (-118.4737436 34.1267284, -118.4738576 34.1266644)",30,4,16497.0,0,42.13
secondary,,,,"LINESTRING (-118.4738576 34.1266644, -118.4739653 34.1266128)",30,4,16497.0,0,42.13
service,,,,"LINESTRING (-118.4714837 34.1264543, -118.4710507 34.1263646)",30,2,16638.0,0,84.88
service,,,,"LINESTRING (-118.4711187 34.1277729, -118.471294 34.1277176)",30,2,56529.0,0,88.85
secondary,,,,"LINESTRING (-118.4722877 34.1285291, -118.4731283 34.1273158)",30,4,16497.0,0,42.13
residential,,,,"LINESTRING (-118.471729 34.1288552, -118.4716083 34.1287373)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4716083 34.1287373, -118.4715418 34.1286796)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4715418 34.1286796, -118.4714753 34.1286169)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4714753 34.1286169, -118.4714152 34.1285542)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4714152 34.1285542, -118.4713581 34.128484)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4713581 34.128484, -118.4713133 34.1284242)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4713133 34.1284242, -118.4712809 34.128367)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4712809 34.128367, -118.4712313 34.1282677)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4712313 34.1282677, -118.471191 34.128171)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.471191 34.128171, -118.4711533 34.1279881)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4711533 34.1279881, -118.4711187 34.1277729)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4711187 34.1277729, -118.4710262 34.1271969)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4710262 34.1271969, -118.4710115 34.1270603)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4710115 34.1270603, -118.4709969 34.1269058)",25,2,16638.0,0,84.88
residential,,,,"LINESTRING (-118.4709969 34.1269058, -118.4710123 34.1267847)",25,2,16638.0,0,84.88
residential,,,,"LINESTRING (-118.4710123 34.1267847, -118.4710355 34.1266482)",25,2,16638.0,0,84.88
residential,,,,"LINESTRING (-118.4710355 34.1266482, -118.4710184 34.1264845)",25,2,16638.0,0,84.88
residential,,,,"LINESTRING (-118.4710184 34.1264845, -118.47093 34.1266234)",25,2,16638.0,0,84.88
residential,,,,"LINESTRING (-118.47093 34.1266234, -118.4708986 34.1267568)",25,2,16638.0,0,84.88
residential,,,,"LINESTRING (-118.4708986 34.1267568, -118.4708795 34.1268979)",25,2,16638.0,0,84.88
residential,,,,"LINESTRING (-118.4708795 34.1268979, -118.4708842 34.1270637)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4708842 34.1270637, -118.4708982 34.1272015)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4708982 34.1272015, -118.4710003 34.1278053)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4710003 34.1278053, -118.4710382 34.1280022)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4710382 34.1280022, -118.471073 34.1281839)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.471073 34.1281839, -118.4711104 34.1282974)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4711104 34.1282974, -118.4711693 34.1284121)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4711693 34.1284121, -118.471206 34.128477)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.471206 34.128477, -118.471252 34.1285418)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.471252 34.1285418, -118.471312 34.1286146)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.471312 34.1286146, -118.4713812 34.1286898)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4713812 34.1286898, -118.4714997 34.1287904)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4714997 34.1287904, -118.4716066 34.1288317)",25,2,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4716066 34.1288317, -118.471729 34.1288552)",25,2,56529.0,0,88.85
secondary,,,,"LINESTRING (-118.4719618 34.1289995, -118.4722877 34.1285291)",30,4,16497.0,0,42.13
residential,,,,"LINESTRING (-118.471729 34.1288552, -118.4718624 34.1289423)",25,5,56529.0,0,88.85
residential,,,,"LINESTRING (-118.4718624 34.1289423, -118.4719618 34.1289995)",25,5,55451.0,0,23.71
footway,,,,"LINESTRING (-118.4719196 34.1288629, -118.4718624 34.1289423)",5,1,56529.0,0,88.85
footway,,,,"LINESTRING (-118.4718624 34.1289423, -118.4717889 34.129033)",5,1,56529.0,0,88.85
footway,,,,"LINESTRING (-118.4717889 34.129033, -118.4717982 34.1290658)",5,1,55451.0,0,23.71
footway,,,,"LINESTRING (-118.4717982 34.1290658, -118.4715133 34.1294756)",5,1,55451.0,0,23.71
footway,,,,"LINESTRING (-118.4715133 34.1294756, -118.4714012 34.1296051)",5,1,55451.0,0,23.71
footway,,,,"LINESTRING (-118.4714012 34.1296051, -118.4712378 34.1297462)",5,1,55451.0,0,23.71
footway,,,,"LINESTRING (-118.4712378 34.1297462, -118.4710954 34.1298448)",5,1,55451.0,0,23.71
residential,,,,"LINESTRING (-118.4711472 34.1239672, -118.4707562 34.1239144)",25,2,55964.0,0,70.5
residential,,,,"LINESTRING (-118.4707562 34.1239144, -118.4705764 34.1239142)",25,2,58236.0,0,72.46
residential,,,,"LINESTRING (-118.4705764 34.1239142, -118.4704407 34.1239407)",25,2,58236.0,0,72.46
residential,,,,"LINESTRING (-118.4704407 34.1239407, -118.4703446 34.1240006)",25,2,58236.0,0,72.46
residential,,,,"LINESTRING (-118.4703446 34.1240006, -118.4702221 34.1241811)",25,2,58236.0,0,72.46
service,,,,"LINESTRING (-118.4701815 34.1263371, -118.4703459 34.1261784)",30,2,22856.0,0,82.94
service,,,,"LINESTRING (-118.4678865 34.1256278, -118.4679969 34.125411)",30,2,22856.0,0,82.94
residential,,,,"LINESTRING (-118.4674723 34.1255491, -118.4678865 34.1256278)",25,2,22856.0,0,82.94
residential,,,,"LINESTRING (-118.4678865 34.1256278, -118.4680197 34.1256594)",25,2,22856.0,0,82.94
residential,,,,"LINESTRING (-118.4680197 34.1256594, -118.4681258 34.1257225)",25,2,22856.0,0,82.94
residential,,,,"LINESTRING (-118.4681258 34.1257225, -118.4683614 34.1259429)",25,2,22856.0,0,82.94
residential,,,,"LINESTRING (-118.4683614 34.1259429, -118.4683947 34.125974)",25,2,22856.0,0,82.94
residential,,,,"LINESTRING (-118.4683947 34.125974, -118.4684662 34.1260349)",25,2,22856.0,0,82.94
