highway,bicycle,width,shoulder,geometry,speed_lim,nlanes,pave_ref,nacc,PCI
primary,,,,"LINESTRING (-118.3840443 33.9599414, -118.3846813 33.9599413)",35,2,42545.0,0,88.36
primary,,,,"LINESTRING (-118.3835001 33.959942, -118.3838351 33.9599415)",35,4,22997.0,0,88.36
primary,,,,"LINESTRING (-118.3838351 33.9599415, -118.3839315 33.9599414)",35,4,45315.0,0,52.24
secondary,,,,"LINESTRING (-118.3854886 33.9607102, -118.385517 33.9600621)",35,5,28798.0,0,93.59
secondary,,,,"LINESTRING (-118.385517 33.9600621, -118.3855225 33.9599412)",35,5,11333.0,1,60.68
residential,,,,"LINESTRING (-118.3845573 33.9658935, -118.3841353 33.9655515)",25,2,47577.0,0,53.91
residential,,,,"LINESTRING (-118.3841353 33.9655515, -118.3839572 33.9654046)",25,2,15461.0,0,44.26
residential,,,,"LINESTRING (-118.3839572 33.9654046, -118.3838649 33.9652775)",25,2,38202.0,0,58.45
residential,,,,"LINESTRING (-118.3838649 33.9652775, -118.3837971 33.9651283)",25,2,38202.0,0,58.45
residential,,,,"LINESTRING (-118.3837971 33.9651283, -118.3837827 33.9649804)",25,2,38202.0,0,58.45
residential,,,,"LINESTRING (-118.3837827 33.9649804, -118.3838309 33.9635074)",25,2,49122.0,0,86.42
residential,,,,"LINESTRING (-118.3838309 33.9635074, -118.3838531 33.9625339)",25,2,49122.0,0,86.42
residential,,,,"LINESTRING (-118.3838531 33.9625339, -118.3838815 33.9616999)",25,2,306.0,0,54.76
residential,,,,"LINESTRING (-118.3838815 33.9616999, -118.3839096 33.9608742)",25,2,306.0,0,54.76
residential,,,,"LINESTRING (-118.3839096 33.9608742, -118.3839242 33.960444)",25,2,34144.0,0,54.76
residential,,,,"LINESTRING (-118.3839242 33.960444, -118.3839303 33.9600235)",25,2,45315.0,0,52.24
residential,,,,"LINESTRING (-118.3839303 33.9600235, -118.3839315 33.9599414)",25,2,45315.0,0,52.24
residential,,,,"LINESTRING (-118.3839315 33.9599414, -118.3839345 33.9598244)",25,2,42545.0,0,88.36
residential,,,,"LINESTRING (-118.3839345 33.9598244, -118.3839355 33.9597298)",25,2,4086.0,0,40.21
residential,,,,"LINESTRING (-118.3839355 33.9597298, -118.3839403 33.9592941)",25,2,17142.0,0,50.91
residential,,,,"LINESTRING (-118.3839403 33.9592941, -118.3840045 33.9589404)",25,2,17142.0,0,50.91
residential,,,,"LINESTRING (-118.3840045 33.9589404, -118.3839996 33.9574907)",25,2,17142.0,0,50.91
residential,,,,"LINESTRING (-118.3839996 33.9574907, -118.3839976 33.9568841)",25,2,55988.0,0,15.9
residential,,,,"LINESTRING (-118.3839976 33.9568841, -118.3839922 33.9559246)",25,2,28262.0,0,73.78
secondary,,,,"LINESTRING (-118.3880854 33.9628324, -118.3885015 33.9624592)",30,7,35274.0,0,71.13
residential,,,,"LINESTRING (-118.3859612 33.9638835, -118.3876013 33.9624192)",25,2,52159.0,0,86.5
residential,,,,"LINESTRING (-118.3876013 33.9624192, -118.3883202 33.9617797)",25,2,15198.0,0,94.1
residential,,,,"LINESTRING (-118.3883202 33.9617797, -118.389533 33.9607027)",25,2,15198.0,0,94.1
residential,,,,"LINESTRING (-118.389533 33.9607027, -118.3895861 33.9606235)",25,2,31618.0,0,94.11
residential,,,,"LINESTRING (-118.3895861 33.9606235, -118.3895872 33.9605496)",25,2,31618.0,0,94.11
residential,,,,"LINESTRING (-118.3860676 33.9621561, -118.3864082 33.9621635)",25,2,9735.0,0,46.91
residential,,,,"LINESTRING (-118.3864082 33.9621635, -118.3865847 33.9621375)",25,2,9735.0,0,46.91
residential,,,,"LINESTRING (-118.3865847 33.9621375, -118.3873051 33.9619699)",25,2,9735.0,0,46.91
residential,,,,"LINESTRING (-118.3854961 33.9659525, -118.3863543 33.9652132)",25,2,10855.0,0,33.94
residential,,,,"LINESTRING (-118.3863543 33.9652132, -118.3873988 33.9642982)",25,2,33986.0,0,77.84
residential,,,,"LINESTRING (-118.3873988 33.9642982, -118.3881719 33.9636004)",25,2,29663.0,0,41.43
residential,,,,"LINESTRING (-118.3881719 33.9636004, -118.3886263 33.9631891)",25,2,15466.0,0,69.44
residential,,,,"LINESTRING (-118.3886263 33.9631891, -118.3890707 33.9627906)",25,2,40826.0,0,40.8
residential,,,,"LINESTRING (-118.3890707 33.9627906, -118.3904158 33.9615933)",25,2,12502.0,0,66.97
residential,,,,"LINESTRING (-118.3904158 33.9615933, -118.3915277 33.9605994)",25,2,12503.0,0,61.48
secondary,,,,"LINESTRING (-118.3876395 33.9632292, -118.3880854 33.9628324)",30,7,43652.0,0,65.49
secondary,,,,"LINESTRING (-118.3863874 33.9643551, -118.3876395 33.9632292)",30,6,18168.0,0,70.71
secondary,,,,"LINESTRING (-118.3853595 33.9634961, -118.3854886 33.9607102)",35,4,28798.0,0,93.59
footway,,,,"LINESTRING (-118.3859612 33.9638835, -118.3853533 33.9636966)",5,1,4690.0,0,94.1
secondary,,,,"LINESTRING (-118.3853516 33.9637381, -118.3853533 33.9636966)",30,5,49249.0,0,93.59
secondary,,,,"LINESTRING (-118.3853533 33.9636966, -118.3853595 33.9634961)",30,5,28798.0,1,93.59
secondary,,,,"LINESTRING (-118.385308 33.964442, -118.3853516 33.9637381)",30,4,49249.0,0,93.59
residential,,,,"LINESTRING (-118.3841353 33.9655515, -118.3844868 33.9652339)",25,2,15461.0,0,44.26
residential,,,,"LINESTRING (-118.3844868 33.9652339, -118.3846054 33.9650646)",25,2,15461.0,0,44.26
residential,,,,"LINESTRING (-118.3846054 33.9650646, -118.3846501 33.9648624)",25,2,15461.0,0,44.26
residential,,,,"LINESTRING (-118.3846501 33.9648624, -118.3847071 33.9635028)",25,2,51942.0,0,94.26
residential,,,,"LINESTRING (-118.3847071 33.9635028, -118.3848245 33.9608887)",25,2,51942.0,0,94.26
residential,,,,"LINESTRING (-118.3848245 33.9608887, -118.3847974 33.9607417)",25,2,24128.0,0,76.44
residential,,,,"LINESTRING (-118.3847974 33.9607417, -118.3846892 33.9605828)",25,2,24128.0,0,76.44
service,,,,"LINESTRING (-118.3831599 33.9593795, -118.3825534 33.9593865)",30,2,31826.0,0,73.17
primary,,,,"LINESTRING (-118.3825495 33.9599415, -118.3835001 33.959942)",35,2,22997.0,0,88.36
primary,,,,"LINESTRING (-118.3839345 33.9598244, -118.3838485 33.9598246)",35,2,1729.0,0,52.24
primary,,,,"LINESTRING (-118.3838485 33.9598246, -118.3825502 33.9598284)",35,2,50978.0,1,36.21
primary,,,,"LINESTRING (-118.3825502 33.9598284, -118.3812192 33.9598334)",35,2,45141.0,2,73.17
service,,,,"LINESTRING (-118.3825531 33.9594311, -118.3825463 33.9594316)",30,2,31826.0,0,73.17
service,,,,"LINESTRING (-118.3825463 33.9594316, -118.3811296 33.9594418)",30,2,31826.0,0,73.17
primary,,,,"LINESTRING (-118.3817443 33.9599409, -118.3825495 33.9599415)",35,4,53857.0,0,88.36
primary,,,,"LINESTRING (-118.3805364 33.9599417, -118.380631 33.9599417)",35,2,40176.0,1,88.36
primary,,,,"LINESTRING (-118.380631 33.9599417, -118.3810182 33.9599417)",35,2,56707.0,0,94.23
primary,,,,"LINESTRING (-118.3810182 33.9599417, -118.3817443 33.9599409)",35,2,53857.0,0,88.36
primary,,,,"LINESTRING (-118.3812192 33.9598334, -118.3806283 33.959833)",35,4,8085.0,0,82.41
primary,,,,"LINESTRING (-118.3806283 33.959833, -118.3805368 33.9598329)",35,4,8085.0,0,82.41
residential,,,,"LINESTRING (-118.3810084 33.9604575, -118.3820458 33.9604508)",25,2,14346.0,0,94.23
residential,,,,"LINESTRING (-118.3820458 33.9604508, -118.3830169 33.9604508)",25,2,2054.0,0,51.54
residential,,,,"LINESTRING (-118.3830169 33.9604508, -118.3839242 33.960444)",25,2,45315.0,0,52.24
residential,,,,"LINESTRING (-118.3839242 33.960444, -118.384372 33.9604495)",25,2,34144.0,0,54.76
residential,,,,"LINESTRING (-118.384372 33.9604495, -118.3845575 33.9605022)",25,2,34144.0,0,54.76
residential,,,,"LINESTRING (-118.3845575 33.9605022, -118.3846892 33.9605828)",25,2,34144.0,0,54.76
service,,,,"LINESTRING (-118.3805346 33.9594277, -118.3803269 33.9594269)",30,2,14345.0,0,74.93
service,,,,"LINESTRING (-118.3799377 33.9594255, -118.3799364 33.9598346)",30,2,65540.0,0,63.27
service,,,,"LINESTRING (-118.3797044 33.95943, -118.3797031 33.9598351)",30,2,65540.0,0,63.27
primary,,,,"LINESTRING (-118.3805368 33.9598329, -118.3799364 33.9598346)",35,2,14345.0,1,74.93
primary,,,,"LINESTRING (-118.3799364 33.9598346, -118.3798115 33.9598349)",35,2,65540.0,0,63.27
primary,,,,"LINESTRING (-118.3797715 33.9599418, -118.3803997 33.9599417)",35,4,28609.0,2,88.36
primary,,,,"LINESTRING (-118.3803997 33.9599417, -118.3805364 33.9599417)",35,4,40175.0,0,74.93
primary,,,,"LINESTRING (-118.3798115 33.9598349, -118.3797031 33.9598351)",35,4,65540.0,0,63.27
primary,,,,"LINESTRING (-118.3797031 33.9598351, -118.3787993 33.9598367)",35,4,65540.0,0,63.27
primary,,,,"LINESTRING (-118.3787993 33.9599419, -118.3795838 33.9599418)",35,2,28609.0,0,88.36
primary,,,,"LINESTRING (-118.3795838 33.9599418, -118.3797715 33.9599418)",35,2,28609.0,0,88.36
residential,,,,"LINESTRING (-118.3787993 33.9598367, -118.3788082 33.9588937)",25,2,65540.0,0,63.27
primary,,,,"LINESTRING (-118.3787993 33.9598367, -118.3781676 33.9598405)",35,2,65540.0,0,63.27
primary,,,,"LINESTRING (-118.3781527 33.959942, -118.3787993 33.9599419)",35,3,18169.0,0,87.08
service,,,,"LINESTRING (-118.3803887 33.9601816, -118.3803997 33.9599417)",30,2,28609.0,0,88.36
footway,,,,"LINESTRING (-118.3795731 33.9609078, -118.3795838 33.9599418)",5,1,28609.0,0,88.36
service,,,,"LINESTRING (-118.3787887 33.9607895, -118.3797647 33.9608093)",30,2,18169.0,0,87.08
residential,,,,"LINESTRING (-118.380774 33.9675113, -118.3825189 33.9659694)",25,2,43623.0,0,63.14
residential,,,,"LINESTRING (-118.3825189 33.9659694, -118.3826552 33.9658376)",25,2,43623.0,0,63.14
residential,,,,"LINESTRING (-118.3826552 33.9658376, -118.3827637 33.9656911)",25,2,43623.0,0,63.14
residential,,,,"LINESTRING (-118.3827637 33.9656911, -118.3828401 33.9655313)",25,2,43623.0,0,63.14
residential,,,,"LINESTRING (-118.3828401 33.9655313, -118.3828985 33.9653518)",25,2,43623.0,0,63.14
residential,,,,"LINESTRING (-118.3828985 33.9653518, -118.3829298 33.9651967)",25,2,43623.0,0,63.14
residential,,,,"LINESTRING (-118.3829298 33.9651967, -118.3829383 33.9649945)",25,2,43623.0,0,63.14
residential,,,,"LINESTRING (-118.3829383 33.9649945, -118.382957 33.9635074)",25,2,29672.0,0,86.42
residential,,,,"LINESTRING (-118.382957 33.9635074, -118.3830169 33.9604508)",25,2,2054.0,0,51.54
residential,,,,"LINESTRING (-118.3802325 33.9669825, -118.3817388 33.9656495)",25,2,27109.0,0,80.87
residential,,,,"LINESTRING (-118.3817388 33.9656495, -118.3818511 33.9655322)",25,2,27109.0,0,80.87
residential,,,,"LINESTRING (-118.3818511 33.9655322, -118.3819386 33.9654117)",25,2,27109.0,0,80.87
residential,,,,"LINESTRING (-118.3819386 33.9654117, -118.3820001 33.9653008)",25,2,27109.0,0,80.87
residential,,,,"LINESTRING (-118.3820001 33.9653008, -118.3820462 33.9651668)",25,2,27109.0,0,80.87
residential,,,,"LINESTRING (-118.3820462 33.9651668, -118.3820762 33.9649849)",25,2,27109.0,0,80.87
residential,,,,"LINESTRING (-118.3820762 33.9649849, -118.3820898 33.9647644)",25,2,27109.0,0,80.87
residential,,,,"LINESTRING (-118.3820898 33.9647644, -118.3821006 33.9635117)",25,2,49121.0,0,86.42
residential,,,,"LINESTRING (-118.3821006 33.9635117, -118.3821063 33.9633574)",25,2,49121.0,0,86.42
residential,,,,"LINESTRING (-118.3821063 33.9633574, -118.3821029 33.9632377)",25,2,50426.0,0,94.13
residential,,,,"LINESTRING (-118.3821029 33.9632377, -118.3820813 33.9631156)",25,2,50426.0,0,94.13
residential,,,,"LINESTRING (-118.3820813 33.9631156, -118.3820412 33.9629344)",25,2,50426.0,0,94.13
residential,,,,"LINESTRING (-118.3820412 33.9629344, -118.3820195 33.9627799)",25,2,50426.0,0,94.13
residential,,,,"LINESTRING (-118.3820195 33.9627799, -118.382017 33.9626098)",25,2,50426.0,0,94.13
residential,,,,"LINESTRING (-118.382017 33.9626098, -118.3820458 33.9604508)",25,2,7945.0,0,94.23
service,,,,"LINESTRING (-118.378773 33.9620421, -118.3791895 33.9620509)",30,2,18169.0,0,87.08
service,,,,"LINESTRING (-118.3787749 33.9618916, -118.3778513 33.9618838)",30,2,18169.0,0,87.08
residential,,,,"LINESTRING (-118.3795708 33.966547, -118.3808336 33.9654267)",25,2,27111.0,0,69.74
residential,,,,"LINESTRING (-118.3808336 33.9654267, -118.3809816 33.9652841)",25,2,27111.0,0,69.74
residential,,,,"LINESTRING (-118.3809816 33.9652841, -118.3810956 33.9651402)",25,2,27111.0,0,69.74
residential,,,,"LINESTRING (-118.3810956 33.9651402, -118.3811828 33.9649856)",25,2,27111.0,0,69.74
residential,,,,"LINESTRING (-118.3811828 33.9649856, -118.3812336 33.9648263)",25,2,27111.0,0,69.74
residential,,,,"LINESTRING (-118.3812336 33.9648263, -118.3812541 33.9646438)",25,2,27111.0,0,69.74
residential,,,,"LINESTRING (-118.3812541 33.9646438, -118.3812658 33.963521)",25,2,4688.0,0,86.42
residential,,,,"LINESTRING (-118.3812658 33.963521, -118.3812499 33.9633836)",25,2,4688.0,0,86.42
residential,,,,"LINESTRING (-118.3812499 33.9633836, -118.3812261 33.9632513)",25,2,59211.0,0,73.6
residential,,,,"LINESTRING (-118.3812261 33.9632513, -118.3811741 33.9631194)",25,2,59211.0,0,73.6
residential,,,,"LINESTRING (-118.3811741 33.9631194, -118.3810734 33.9629053)",25,2,59211.0,0,73.6
residential,,,,"LINESTRING (-118.3810734 33.9629053, -118.3810178 33.9627593)",25,2,59211.0,0,73.6
residential,,,,"LINESTRING (-118.3810178 33.9627593, -118.3809903 33.9626369)",25,2,59211.0,0,73.6
residential,,,,"LINESTRING (-118.3809903 33.9626369, -118.38098 33.96251)",25,2,59211.0,0,73.6
residential,,,,"LINESTRING (-118.38098 33.96251, -118.38098 33.962383)",25,2,59211.0,0,73.6
residential,,,,"LINESTRING (-118.38098 33.962383, -118.3810084 33.9604575)",25,2,14346.0,0,94.23
residential,,,,"LINESTRING (-118.3810084 33.9604575, -118.3810182 33.9599417)",25,2,14346.0,0,94.23
residential,,,,"LINESTRING (-118.3787402 33.9648936, -118.3788739 33.9648934)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.3788739 33.9648934, -118.3790081 33.9648859)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.3790081 33.9648859, -118.3791259 33.9648534)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.3791259 33.9648534, -118.3792311 33.9647981)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.3792311 33.9647981, -118.3793314 33.9647266)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.3793314 33.9647266, -118.3794318 33.9646131)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.3794318 33.9646131, -118.3795063 33.964492)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.3795063 33.964492, -118.379556 33.9643696)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.379556 33.9643696, -118.3795818 33.9642261)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.3795818 33.9642261, -118.3795925 33.9641249)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.3795925 33.9641249, -118.3795942 33.963521)",25,2,32517.0,0,86.42
residential,,,,"LINESTRING (-118.3710884 33.9635457, -118.3730886 33.9635351)",25,2,10008.0,0,91.37
residential,,,,"LINESTRING (-118.3730886 33.9635351, -118.373572 33.9635326)",25,2,9993.0,0,11.9
residential,,,,"LINESTRING (-118.373572 33.9635326, -118.3742446 33.9635299)",25,2,38723.0,0,92.66
residential,,,,"LINESTRING (-118.3742446 33.9635299, -118.3753004 33.9635256)",25,2,24127.0,0,53.63
residential,,,,"LINESTRING (-118.3753004 33.9635256, -118.3787546 33.9635143)",25,2,18169.0,0,87.08
residential,,,,"LINESTRING (-118.3787546 33.9635143, -118.3795942 33.963521)",25,2,12490.0,0,38.13
residential,,,,"LINESTRING (-118.3795942 33.963521, -118.3804321 33.9635184)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3804321 33.9635184, -118.3812658 33.963521)",25,2,27111.0,0,69.74
residential,,,,"LINESTRING (-118.3812658 33.963521, -118.3821006 33.9635117)",25,2,4688.0,0,86.42
residential,,,,"LINESTRING (-118.3821006 33.9635117, -118.382957 33.9635074)",25,2,40827.0,0,52.33
residential,,,,"LINESTRING (-118.382957 33.9635074, -118.3838309 33.9635074)",25,2,306.0,0,54.76
residential,,,,"LINESTRING (-118.3838309 33.9635074, -118.3847071 33.9635028)",25,2,24128.0,0,76.44
residential,,,,"LINESTRING (-118.3847071 33.9635028, -118.3853595 33.9634961)",25,2,28798.0,0,93.59
residential,,,,"LINESTRING (-118.3884804 33.9662979, -118.3885486 33.9645687)",25,2,39805.0,0,77.84
residential,,,,"LINESTRING (-118.3885486 33.9645687, -118.3886744 33.9638316)",25,2,15458.0,0,54.92
secondary,,,,"LINESTRING (-118.3863874 33.9643551, -118.3861919 33.9644292)",30,3,18168.0,0,70.71
secondary,,,,"LINESTRING (-118.3861919 33.9644292, -118.3858885 33.9647101)",30,3,18168.0,0,70.71
secondary,,,,"LINESTRING (-118.3859098 33.964867, -118.3862985 33.9645137)",30,2,27110.0,0,76.83
secondary,,,,"LINESTRING (-118.3862985 33.9645137, -118.3863874 33.9643551)",30,2,18168.0,0,70.71
residential,,,,"LINESTRING (-118.3859098 33.964867, -118.3863543 33.9652132)",25,2,10855.0,0,33.94
residential,,,,"LINESTRING (-118.3858959 33.9669836, -118.3860843 33.9669319)",25,2,16875.0,0,93.59
residential,,,,"LINESTRING (-118.3860843 33.9669319, -118.3862211 33.9668736)",25,2,10864.0,0,37.94
residential,,,,"LINESTRING (-118.3862211 33.9668736, -118.3863277 33.9667931)",25,2,10864.0,0,37.94
residential,,,,"LINESTRING (-118.3863277 33.9667931, -118.3864071 33.9666745)",25,2,10864.0,0,37.94
residential,,,,"LINESTRING (-118.3864071 33.9666745, -118.3866661 33.9661288)",25,2,10864.0,0,37.94
residential,,,,"LINESTRING (-118.3866661 33.9661288, -118.3867704 33.9659729)",25,2,10864.0,0,37.94
residential,,,,"LINESTRING (-118.3867704 33.9659729, -118.3870106 33.9657191)",25,2,10864.0,0,37.94
residential,,,,"LINESTRING (-118.3870106 33.9657191, -118.3874186 33.9653827)",25,2,29663.0,0,41.43
residential,,,,"LINESTRING (-118.3874186 33.9653827, -118.3875362 33.9652025)",25,2,29663.0,1,41.43
residential,,,,"LINESTRING (-118.3875362 33.9652025, -118.387609 33.965012)",25,2,29663.0,0,41.43
residential,,,,"LINESTRING (-118.387609 33.965012, -118.3876274 33.9648306)",25,2,29663.0,0,41.43
residential,,,,"LINESTRING (-118.3876274 33.9648306, -118.3876046 33.9645862)",25,2,29663.0,0,41.43
residential,,,,"LINESTRING (-118.3876046 33.9645862, -118.3875269 33.9644068)",25,2,29663.0,0,41.43
residential,,,,"LINESTRING (-118.3875269 33.9644068, -118.3873988 33.9642982)",25,2,29663.0,0,41.43
secondary,,,,"LINESTRING (-118.3853113 33.9652272, -118.3853148 33.9646908)",30,5,49249.0,0,93.59
secondary,,,,"LINESTRING (-118.3853148 33.9646908, -118.385308 33.964442)",30,5,49249.0,0,93.59
secondary,,,,"LINESTRING (-118.3858885 33.9647101, -118.3857343 33.9648451)",30,4,18168.0,0,70.71
secondary,,,,"LINESTRING (-118.3857343 33.9648451, -118.3853113 33.9652272)",30,4,49249.0,0,93.59
secondary,,,,"LINESTRING (-118.3853442 33.9653678, -118.3859098 33.964867)",30,2,27110.0,0,76.83
secondary,,,,"LINESTRING (-118.3853442 33.9653678, -118.3853113 33.9652272)",30,4,49117.0,1,67.13
tertiary,,,,"LINESTRING (-118.385369 33.9655832, -118.3853442 33.9653678)",30,3,28326.0,0,93.59
secondary,,,,"LINESTRING (-118.3846874 33.9659337, -118.3853442 33.9653678)",30,4,28326.0,0,93.59
secondary,,,,"LINESTRING (-118.3853113 33.9652272, -118.3850215 33.9654653)",30,2,49249.0,0,93.59
secondary,,,,"LINESTRING (-118.3850215 33.9654653, -118.3845573 33.9658935)",30,2,47577.0,0,53.91
secondary,,,,"LINESTRING (-118.3845573 33.9658935, -118.3841591 33.9662682)",30,2,47577.0,0,53.91
secondary,,,,"LINESTRING (-118.3841591 33.9662682, -118.384069 33.9664204)",30,2,28484.0,0,74.02
secondary,,,,"LINESTRING (-118.384069 33.9664204, -118.3842369 33.9663167)",30,2,28484.0,0,74.02
secondary,,,,"LINESTRING (-118.3842369 33.9663167, -118.3846874 33.9659337)",30,2,28484.0,0,74.02
residential,,,,"LINESTRING (-118.3874296 33.9671173, -118.3873117 33.9672134)",25,2,53501.0,0,63.55
residential,,,,"LINESTRING (-118.3873117 33.9672134, -118.387199 33.9673024)",25,2,10863.0,0,87.28
residential,,,,"LINESTRING (-118.387199 33.9673024, -118.3871293 33.9674003)",25,2,10863.0,0,87.28
residential,,,,"LINESTRING (-118.3871293 33.9674003, -118.3870971 33.9675071)",25,2,10863.0,0,87.28
residential,,,,"LINESTRING (-118.3870971 33.9675071, -118.3871024 33.9676138)",25,2,10863.0,0,87.28
residential,,,,"LINESTRING (-118.3871024 33.9676138, -118.3871507 33.967734)",25,2,10863.0,0,87.28
residential,,,,"LINESTRING (-118.3871507 33.967734, -118.3873707 33.9680765)",25,2,10863.0,0,87.28
residential,,,,"LINESTRING (-118.3873707 33.9680765, -118.387435 33.9681878)",25,2,10863.0,0,87.28
residential,,,,"LINESTRING (-118.387435 33.9681878, -118.3875048 33.9683479)",25,2,10863.0,0,87.28
residential,,,,"LINESTRING (-118.3817246 33.9684769, -118.3819365 33.9686349)",25,2,8067.0,0,77.85
residential,,,,"LINESTRING (-118.3819365 33.9686349, -118.3821216 33.9687394)",25,2,8067.0,0,77.85
residential,,,,"LINESTRING (-118.3821216 33.9687394, -118.3822809 33.9688304)",25,2,36512.0,0,76.44
residential,,,,"LINESTRING (-118.3822809 33.9688304, -118.3826146 33.9689387)",25,2,65228.0,0,84.11
residential,,,,"LINESTRING (-118.3826146 33.9689387, -118.38316 33.9690734)",25,2,42238.0,0,89.42
residential,,,,"LINESTRING (-118.38316 33.9690734, -118.3836145 33.969159)",25,2,44816.0,0,84.11
residential,,,,"LINESTRING (-118.3836145 33.969159, -118.3837798 33.9691901)",25,2,44816.0,0,84.11
residential,,,,"LINESTRING (-118.3837798 33.9691901, -118.3859324 33.9696535)",25,2,25547.0,0,84.11
residential,,,,"LINESTRING (-118.3859324 33.9696535, -118.3861602 33.9696918)",25,2,25547.0,0,84.11
residential,,,,"LINESTRING (-118.3861602 33.9696918, -118.3863226 33.9696872)",25,2,25547.0,0,84.11
residential,,,,"LINESTRING (-118.3863226 33.9696872, -118.3865006 33.9696574)",25,2,25547.0,0,84.11
residential,,,,"LINESTRING (-118.3865006 33.9696574, -118.3867966 33.9695434)",25,2,16873.0,0,93.59
residential,,,,"LINESTRING (-118.3867966 33.9695434, -118.3870907 33.9694102)",25,2,16873.0,0,93.59
residential,,,,"LINESTRING (-118.3870907 33.9694102, -118.3882757 33.9688264)",25,2,7991.0,0,84.11
residential,,,,"LINESTRING (-118.3882757 33.9688264, -118.3884275 33.968775)",25,2,7991.0,0,84.11
residential,,,,"LINESTRING (-118.3884275 33.968775, -118.3886581 33.9687572)",25,2,7991.0,0,84.11
residential,,,,"LINESTRING (-118.3886581 33.9687572, -118.3889471 33.9687671)",25,2,44827.0,0,76.5
residential,,,,"LINESTRING (-118.3889471 33.9687671, -118.3898596 33.9689263)",25,2,52153.0,0,84.11
residential,,,,"LINESTRING (-118.3898596 33.9689263, -118.3908191 33.969101)",25,2,27101.0,0,94.1
residential,,,,"LINESTRING (-118.3908191 33.969101, -118.3917785 33.9692834)",25,2,27101.0,0,94.1
residential,,,,"LINESTRING (-118.3917785 33.9692834, -118.3927257 33.9694587)",25,2,29796.0,0,82.13
residential,,,,"LINESTRING (-118.3927257 33.9694587, -118.3933141 33.9695617)",25,2,2544.0,0,94.23
residential,,,,"LINESTRING (-118.3933141 33.9695617, -118.3937 33.9696255)",25,2,2544.0,0,94.23
residential,,,,"LINESTRING (-118.3937 33.9696255, -118.3946533 33.9698043)",25,2,21342.0,0,54.16
residential,,,,"LINESTRING (-118.3946533 33.9698043, -118.3953741 33.9699476)",25,2,61402.0,0,96.83
residential,,,,"LINESTRING (-118.3836302 33.9676289, -118.3839497 33.9678752)",25,2,36635.0,0,28.94
residential,,,,"LINESTRING (-118.3839497 33.9678752, -118.384278 33.9679709)",25,2,36635.0,0,28.94
residential,,,,"LINESTRING (-118.384278 33.9679709, -118.3862491 33.9678628)",25,2,2287.0,0,93.59
residential,,,,"LINESTRING (-118.38316 33.9690734, -118.3832498 33.9690144)",25,2,44816.0,0,84.11
residential,,,,"LINESTRING (-118.3832498 33.9690144, -118.3834707 33.9688106)",25,2,62100.0,0,90.51
residential,,,,"LINESTRING (-118.3834707 33.9688106, -118.3836424 33.9686905)",25,2,62100.0,0,90.51
residential,,,,"LINESTRING (-118.3836424 33.9686905, -118.3837819 33.9686238)",25,2,62100.0,0,90.51
residential,,,,"LINESTRING (-118.3837819 33.9686238, -118.3838999 33.9685971)",25,2,62100.0,0,90.51
residential,,,,"LINESTRING (-118.3838999 33.9685971, -118.3840501 33.9685882)",25,2,62100.0,0,90.51
residential,,,,"LINESTRING (-118.3840501 33.9685882, -118.3842325 33.968606)",25,2,62100.0,0,90.51
residential,,,,"LINESTRING (-118.3842325 33.968606, -118.3855307 33.9687795)",25,2,62100.0,0,90.51
residential,,,,"LINESTRING (-118.3787239 33.9657103, -118.3788289 33.9657153)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3788289 33.9657153, -118.3789592 33.9657134)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3789592 33.9657134, -118.3791034 33.9657036)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3791034 33.9657036, -118.3792339 33.9656747)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3792339 33.9656747, -118.37936 33.9656342)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.37936 33.9656342, -118.3795047 33.9655722)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3795047 33.9655722, -118.3796168 33.9654875)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3796168 33.9654875, -118.3797154 33.9654076)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3797154 33.9654076, -118.3799423 33.9651969)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3799423 33.9651969, -118.3801792 33.9649485)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3801792 33.9649485, -118.3802757 33.9648264)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.3802757 33.9648264, -118.380345 33.9646915)",25,2,40825.0,0,51.35
residential,,,,"LINESTRING (-118.380345 33.9646915, -118.3804005 33.9645338)",25,2,40825.0,0,51.35
