highway,bicycle,width,shoulder,geometry,speed_lim,nlanes,pave_ref,nacc,PCI
footway,,,,"LINESTRING (-118.2673258 34.0323975, -118.2673344 34.0324202)",5,1,23404.0,0,0.0
primary,,,,"LINESTRING (-118.2664589 34.0317803, -118.2657439 34.0314578)",35,3,70863.0,0,94.76
primary,,,,"LINESTRING (-118.2656471 34.0315877, -118.2660154 34.0317539)",35,2,17178.0,0,37.78
primary,,,,"LINESTRING (-118.2660154 34.0317539, -118.2666822 34.0320549)",35,3,63194.0,0,38.93
secondary,,,,"LINESTRING (-118.2654087 34.0318911, -118.2656471 34.0315877)",30,5,17178.0,0,37.78
secondary,,,,"LINESTRING (-118.2656968 34.0332621, -118.2660235 34.0328722)",30,4,63766.0,0,75.31
secondary,,,,"LINESTRING (-118.2660235 34.0328722, -118.2664571 34.032356)",30,4,63766.0,0,75.31
secondary,,,,"LINESTRING (-118.2647524 34.0327402, -118.2651723 34.032192)",30,4,49197.0,0,64.26
secondary,,,,"LINESTRING (-118.2651723 34.032192, -118.2654087 34.0318911)",30,4,17178.0,0,37.78
service,,,,"LINESTRING (-118.26446 34.0308791, -118.2648557 34.0303003)",30,2,16971.0,0,9.66
service,,,,"LINESTRING (-118.2653358 34.0296001, -118.2655554 34.0297057)",30,2,62420.0,0,34.59
primary,designated,,,"LINESTRING (-118.2650781 34.0304258, -118.2647022 34.030993)",35,5,62421.0,1,0.0
primary,,,,"LINESTRING (-118.2641371 34.0307353, -118.2636022 34.0304756)",35,3,53889.0,0,95.1
primary,,,,"LINESTRING (-118.263481 34.0306155, -118.2636329 34.0306851)",35,2,34277.0,0,52.88
primary,,,,"LINESTRING (-118.2636329 34.0306851, -118.2640199 34.0308625)",35,2,23206.0,0,17.06
primary,,,,"LINESTRING (-118.2653907 34.031301, -118.2647022 34.030993)",35,3,62421.0,0,0.0
primary,,,,"LINESTRING (-118.2647022 34.030993, -118.26446 34.0308791)",35,2,62420.0,4,34.59
primary,,,,"LINESTRING (-118.26446 34.0308791, -118.2641371 34.0307353)",35,2,16971.0,1,9.66
primary,designated,,,"LINESTRING (-118.2647022 34.030993, -118.2646654 34.0310466)",35,4,62421.0,1,0.0
primary,designated,,,"LINESTRING (-118.2646654 34.0310466, -118.264645 34.0310728)",35,4,51906.0,0,49.34
primary,designated,,,"LINESTRING (-118.264645 34.0310728, -118.2645936 34.031128)",35,4,8231.0,0,2.73
primary,,,,"LINESTRING (-118.2645936 34.031128, -118.2649774 34.0312955)",35,2,8231.0,0,2.73
primary,,,,"LINESTRING (-118.2640199 34.0308625, -118.2645936 34.031128)",35,3,21234.0,0,49.34
primary,designated,,,"LINESTRING (-118.2645936 34.031128, -118.2644559 34.0312838)",35,5,21234.0,1,49.34
primary,designated,,,"LINESTRING (-118.2644559 34.0312838, -118.2640909 34.0317287)",35,5,21234.0,0,49.34
primary,,,,"LINESTRING (-118.2636022 34.0304756, -118.2626007 34.0300277)",35,2,53889.0,0,95.1
secondary,,,,"LINESTRING (-118.263481 34.0306155, -118.263529 34.0305579)",30,4,8407.0,0,0.0
secondary,,,,"LINESTRING (-118.263529 34.0305579, -118.2635514 34.0305323)",30,4,56736.0,0,52.88
secondary,,,,"LINESTRING (-118.2635514 34.0305323, -118.2636022 34.0304756)",30,4,37227.0,0,29.32
primary,,,,"LINESTRING (-118.2631604 34.0304563, -118.263481 34.0306155)",35,3,8407.0,0,0.0
primary,,,,"LINESTRING (-118.262366 34.0300751, -118.2628222 34.0302884)",35,2,58847.0,0,64.8
primary,,,,"LINESTRING (-118.2628222 34.0302884, -118.2631604 34.0304563)",35,2,8407.0,0,0.0
secondary,,,,"LINESTRING (-118.2626584 34.0316403, -118.263481 34.0306155)",30,4,26893.0,0,89.44
service,,,,"LINESTRING (-118.2631634 34.0319023, -118.2640199 34.0308625)",30,2,26893.0,0,89.44
primary,designated,,,"LINESTRING (-118.2640909 34.0317287, -118.2637141 34.032188)",35,4,26893.0,2,89.44
primary,,,,"LINESTRING (-118.264994 34.0328737, -118.2647524 34.0327402)",35,2,49197.0,0,64.26
primary,,,,"LINESTRING (-118.2647524 34.0327402, -118.2641675 34.0324291)",35,2,63871.0,0,37.78
primary,,,,"LINESTRING (-118.2641675 34.0324291, -118.2637141 34.032188)",35,3,40783.0,0,1.3
primary,,,,"LINESTRING (-118.2634056 34.0320279, -118.2631634 34.0319023)",35,3,26893.0,0,89.44
primary,,,,"LINESTRING (-118.2631634 34.0319023, -118.2626584 34.0316403)",35,3,9447.0,1,71.03
primary,,,,"LINESTRING (-118.2637141 34.032188, -118.2634056 34.0320279)",35,2,40783.0,1,1.3
primary,,,,"LINESTRING (-118.2625125 34.031811, -118.2626584 34.0316403)",35,4,9447.0,0,71.03
primary,designated,,,"LINESTRING (-118.2637141 34.032188, -118.2631611 34.032852)",35,4,40783.0,0,1.3
primary,,,,"LINESTRING (-118.2621152 34.0323204, -118.2624225 34.032454)",35,2,22535.0,0,55.31
primary,,,,"LINESTRING (-118.2624225 34.032454, -118.262634 34.032568)",35,2,22535.0,0,55.31
primary,,,,"LINESTRING (-118.262634 34.032568, -118.2631611 34.032852)",35,2,9446.0,0,21.28
service,,,,"LINESTRING (-118.2671818 34.0328674, -118.2672752 34.0329115)",30,2,66686.0,0,32.43
service,,,,"LINESTRING (-118.2678321 34.0333855, -118.2677605 34.0333475)",30,2,49196.0,0,60.67
service,,,,"LINESTRING (-118.2671804 34.0330399, -118.267091 34.0329965)",30,2,66686.0,0,32.43
footway,,,,"LINESTRING (-118.2675598 34.032526, -118.2681141 34.0327824)",5,1,14879.0,0,11.73
footway,,,,"LINESTRING (-118.2681141 34.0327824, -118.2679556 34.0330357)",5,1,14879.0,0,11.73
footway,,,,"LINESTRING (-118.2677605 34.0333475, -118.2675616 34.0336654)",5,1,49196.0,0,60.67
footway,,,,"LINESTRING (-118.2675616 34.0336654, -118.2673019 34.0340716)",5,1,49196.0,0,60.67
footway,,,,"LINESTRING (-118.2672752 34.0329115, -118.2675598 34.032526)",5,1,14879.0,0,11.73
primary,,,,"LINESTRING (-118.2675063 34.0324259, -118.2674653 34.0324817)",35,3,14879.0,0,11.73
primary,,,,"LINESTRING (-118.2674653 34.0324817, -118.2671818 34.0328674)",35,3,66686.0,0,32.43
primary,,,,"LINESTRING (-118.2671818 34.0328674, -118.267091 34.0329965)",35,3,66686.0,0,32.43
primary,,,,"LINESTRING (-118.267091 34.0329965, -118.2668647 34.0333116)",35,3,66686.0,0,32.43
primary,,,,"LINESTRING (-118.2668647 34.0333116, -118.2665409 34.0337442)",35,3,9456.0,1,36.18
service,,,,"LINESTRING (-118.2676282 34.0336994, -118.2675616 34.0336654)",30,2,49196.0,0,60.67
service,,,,"LINESTRING (-118.2675616 34.0336654, -118.2669492 34.0333529)",30,2,49196.0,0,60.67
service,,,,"LINESTRING (-118.2669492 34.0333529, -118.2668647 34.0333116)",30,2,66686.0,0,32.43
service,,,,"LINESTRING (-118.2668647 34.0333116, -118.2667738 34.0332632)",30,2,66686.0,0,32.43
service,,,,"LINESTRING (-118.2667738 34.0332632, -118.2661461 34.032936)",30,2,66686.0,0,32.43
service,,,,"LINESTRING (-118.2661461 34.032936, -118.2660235 34.0328722)",30,2,63766.0,0,75.31
primary,,,,"LINESTRING (-118.2673149 34.0341819, -118.2676282 34.0336994)",35,4,9456.0,0,36.18
primary,,,,"LINESTRING (-118.2676282 34.0336994, -118.2678321 34.0333855)",35,4,49196.0,0,60.67
footway,,,,"LINESTRING (-118.26738 34.03434, -118.2674415 34.034242)",5,1,17948.0,0,63.46
footway,,,,"LINESTRING (-118.2674415 34.034242, -118.2674937 34.0341588)",5,1,17948.0,0,63.46
footway,,,,"LINESTRING (-118.2673019 34.0340716, -118.2672716 34.0340813)",5,1,9456.0,0,36.18
footway,,,,"LINESTRING (-118.2672716 34.0340813, -118.2672399 34.0341394)",5,1,9456.0,0,36.18
footway,,,,"LINESTRING (-118.2672399 34.0341394, -118.2672031 34.0342069)",5,1,9456.0,0,36.18
footway,,,,"LINESTRING (-118.2672716 34.0340813, -118.2666761 34.0337506)",5,1,9456.0,0,36.18
footway,,,,"LINESTRING (-118.2666856 34.0337099, -118.2666761 34.0337506)",5,1,9456.0,0,36.18
footway,,,,"LINESTRING (-118.2666761 34.0337506, -118.2666417 34.0338001)",5,1,9456.0,0,36.18
footway,,,,"LINESTRING (-118.2666417 34.0338001, -118.2666032 34.0338556)",5,1,9456.0,0,36.18
primary,,,,"LINESTRING (-118.2673149 34.0341819, -118.2672399 34.0341394)",35,3,9456.0,0,36.18
primary,,,,"LINESTRING (-118.2672399 34.0341394, -118.2666417 34.0338001)",35,3,9456.0,0,36.18
primary,,,,"LINESTRING (-118.2666417 34.0338001, -118.2665409 34.0337442)",35,3,9456.0,0,36.18
footway,,,,"LINESTRING (-118.2661455 34.0344396, -118.2666032 34.0338556)",5,1,9456.0,0,36.18
footway,,,,"LINESTRING (-118.2666032 34.0338556, -118.2672031 34.0342069)",5,1,9456.0,0,36.18
primary,,,,"LINESTRING (-118.2665409 34.0337442, -118.2656968 34.0332621)",35,2,63766.0,1,75.31
primary,,,,"LINESTRING (-118.2656968 34.0332621, -118.2653468 34.0330687)",35,2,49197.0,0,64.26
primary,,,,"LINESTRING (-118.2653468 34.0330687, -118.264994 34.0328737)",35,2,49197.0,0,64.26
primary,,,,"LINESTRING (-118.2665409 34.0337442, -118.2659845 34.034497)",35,3,9456.0,0,36.18
secondary,,,,"LINESTRING (-118.2651058 34.0339896, -118.2656968 34.0332621)",30,4,28300.0,3,56.05
primary,,,,"LINESTRING (-118.2651058 34.0339896, -118.2659845 34.034497)",35,2,63452.0,0,34.15
primary,,,,"LINESTRING (-118.2677199 34.0343743, -118.2674415 34.034242)",35,3,17948.0,0,63.46
primary,,,,"LINESTRING (-118.2674415 34.034242, -118.2673149 34.0341819)",35,3,49196.0,0,60.67
footway,,,,"LINESTRING (-118.2672031 34.0342069, -118.2667992 34.0348265)",5,1,9456.0,0,36.18
primary,,,,"LINESTRING (-118.2668389 34.0349302, -118.2673149 34.0341819)",35,4,9456.0,0,36.18
footway,,,,"LINESTRING (-118.2667906 34.0348415, -118.266142 34.0344688)",5,1,33991.0,0,61.17
footway,,,,"LINESTRING (-118.2667992 34.0348265, -118.2667906 34.0348415)",5,1,33991.0,0,61.17
footway,,,,"LINESTRING (-118.2667906 34.0348415, -118.266762 34.0348913)",5,1,33991.0,0,61.17
footway,,,,"LINESTRING (-118.266762 34.0348913, -118.2667175 34.034969)",5,1,33991.0,0,61.17
secondary,,,,"LINESTRING (-118.2670163 34.0350205, -118.2678597 34.0354173)",30,1,53354.0,0,43.78
secondary,,,,"LINESTRING (-118.2678597 34.0354173, -118.2679541 34.0355026)",30,1,53354.0,0,43.78
secondary,,,,"LINESTRING (-118.2679541 34.0355026, -118.26804 34.0356306)",30,1,53354.0,0,43.78
secondary,,,,"LINESTRING (-118.26804 34.0356306, -118.2680774 34.0357261)",30,1,9269.0,0,58.56
footway,,,,"LINESTRING (-118.267635 34.0362117, -118.2664971 34.0356944)",5,1,70903.0,0,97.49
footway,,,,"LINESTRING (-118.2664971 34.0356944, -118.2669004 34.0350618)",5,1,53354.0,0,43.78
footway,,,,"LINESTRING (-118.2669004 34.0350618, -118.2669456 34.0350566)",5,1,53354.0,0,43.78
footway,,,,"LINESTRING (-118.2669456 34.0350566, -118.267803 34.0354398)",5,1,53354.0,0,43.78
footway,,,,"LINESTRING (-118.267803 34.0354398, -118.2679046 34.0355285)",5,1,53354.0,0,43.78
footway,,,,"LINESTRING (-118.2679046 34.0355285, -118.267953 34.0356398)",5,1,53354.0,0,43.78
footway,,,,"LINESTRING (-118.267953 34.0356398, -118.2679385 34.0357641)",5,1,53354.0,0,43.78
footway,,,,"LINESTRING (-118.2679385 34.0357641, -118.267635 34.0362117)",5,1,53354.0,0,43.78
primary,,,,"LINESTRING (-118.2668389 34.0349302, -118.2669484 34.034986)",35,2,9686.0,0,77.51
primary,,,,"LINESTRING (-118.2669484 34.034986, -118.2670163 34.0350205)",35,2,53354.0,0,43.78
footway,,,,"LINESTRING (-118.2669004 34.0350618, -118.2669484 34.034986)",5,1,53354.0,0,43.78
footway,,,,"LINESTRING (-118.2669484 34.034986, -118.2670011 34.0349028)",5,1,53354.0,0,43.78
primary,,,,"LINESTRING (-118.2666598 34.0352149, -118.2668389 34.0349302)",35,4,33991.0,0,61.17
primary,,,,"LINESTRING (-118.266328 34.0357421, -118.2666598 34.0352149)",35,4,45972.0,3,69.69
footway,,,,"LINESTRING (-118.2661455 34.0344396, -118.266142 34.0344688)",5,1,33991.0,0,61.17
footway,,,,"LINESTRING (-118.266142 34.0344688, -118.26608 34.0345466)",5,1,33991.0,0,61.17
footway,,,,"LINESTRING (-118.26608 34.0345466, -118.2660471 34.0345879)",5,1,33991.0,0,61.17
primary,,,,"LINESTRING (-118.2659845 34.034497, -118.26608 34.0345466)",35,2,33991.0,0,61.17
primary,,,,"LINESTRING (-118.26608 34.0345466, -118.266762 34.0348913)",35,2,33991.0,0,61.17
primary,,,,"LINESTRING (-118.266762 34.0348913, -118.2668389 34.0349302)",35,2,9686.0,0,77.51
primary,,,,"LINESTRING (-118.2659845 34.034497, -118.2655906 34.0349826)",35,3,33991.0,0,61.17
footway,,,,"LINESTRING (-118.2667175 34.034969, -118.266305 34.0356064)",5,1,33991.0,0,61.17
footway,,,,"LINESTRING (-118.266305 34.0356064, -118.2655615 34.0351791)",5,1,45972.0,0,69.69
footway,,,,"LINESTRING (-118.2655615 34.0351791, -118.2660471 34.0345879)",5,1,33991.0,0,61.17
footway,,,,"LINESTRING (-118.2660471 34.0345879, -118.2667175 34.034969)",5,1,33991.0,0,61.17
secondary,,,,"LINESTRING (-118.266328 34.0357421, -118.2662445 34.035694)",30,4,67739.0,0,77.51
secondary,,,,"LINESTRING (-118.2662445 34.035694, -118.2654999 34.0352655)",30,4,34914.0,1,37.24
secondary,,,,"LINESTRING (-118.2654999 34.0352655, -118.265407 34.035212)",30,4,34914.0,0,37.24
primary,,,,"LINESTRING (-118.2655906 34.0349826, -118.2654718 34.035129)",35,4,63452.0,0,34.15
primary,,,,"LINESTRING (-118.2654718 34.035129, -118.265407 34.035212)",35,4,34914.0,1,37.24
footway,,,,"LINESTRING (-118.2655615 34.0351791, -118.2654999 34.0352655)",5,1,34914.0,0,37.24
footway,,,,"LINESTRING (-118.2654999 34.0352655, -118.2654498 34.0353358)",5,1,34914.0,0,37.24
footway,,,,"LINESTRING (-118.2655615 34.0351791, -118.2654718 34.035129)",5,1,63452.0,0,34.15
footway,,,,"LINESTRING (-118.2654718 34.035129, -118.2653631 34.0350683)",5,1,63452.0,0,34.15
footway,,,,"LINESTRING (-118.2653631 34.0350683, -118.2652974 34.0351466)",5,1,52075.0,0,56.0
footway,,,,"LINESTRING (-118.2652974 34.0351466, -118.2652388 34.0352163)",5,1,52075.0,0,56.0
footway,,,,"LINESTRING (-118.2654498 34.0353358, -118.2653487 34.0352817)",5,1,15081.0,0,44.58
footway,,,,"LINESTRING (-118.2653487 34.0352817, -118.2652388 34.0352163)",5,1,15081.0,0,44.58
service,,,,"LINESTRING (-118.264994 34.0328737, -118.2644286 34.0335887)",30,2,49197.0,0,64.26
secondary,,,,"LINESTRING (-118.2647524 34.0327402, -118.2641682 34.0334346)",30,4,49197.0,1,64.26
service,,,,"LINESTRING (-118.2647843 34.0337993, -118.2653468 34.0330687)",30,2,28300.0,0,56.05
primary,,,,"LINESTRING (-118.2641682 34.0334346, -118.2644286 34.0335887)",35,2,28300.0,0,56.05
primary,,,,"LINESTRING (-118.2647843 34.0337993, -118.2651058 34.0339896)",35,2,28300.0,1,56.05
primary,,,,"LINESTRING (-118.2644286 34.0335887, -118.2647843 34.0337993)",35,2,28300.0,0,56.05
secondary,,,,"LINESTRING (-118.2641682 34.0334346, -118.2637998 34.033878)",30,4,28300.0,0,56.05
secondary,,,,"LINESTRING (-118.2638394 34.034309, -118.2635731 34.0341509)",30,4,29758.0,1,6.54
primary,,,,"LINESTRING (-118.2631611 34.032852, -118.2634765 34.0330318)",35,2,9446.0,0,21.28
primary,,,,"LINESTRING (-118.2634765 34.0330318, -118.2641682 34.0334346)",35,2,66515.0,0,15.54
primary,,,,"LINESTRING (-118.262848 34.0332698, -118.2631611 34.032852)",35,4,22535.0,0,55.31
primary,,,,"LINESTRING (-118.2625987 34.0336024, -118.262848 34.0332698)",35,4,43223.0,0,22.39
secondary,,,,"LINESTRING (-118.2635731 34.0341509, -118.2625987 34.0336024)",30,4,29758.0,1,6.54
secondary,,,,"LINESTRING (-118.2637998 34.033878, -118.2635731 34.0341509)",30,5,29758.0,1,6.54
secondary,,,,"LINESTRING (-118.2651058 34.0339896, -118.2645373 34.0347235)",30,4,52075.0,1,56.0
secondary,,,,"LINESTRING (-118.2645373 34.0347235, -118.2638394 34.034309)",30,4,2465.0,1,87.39
secondary,,,,"LINESTRING (-118.265407 34.035212, -118.2652974 34.0351466)",30,4,63452.0,0,34.15
secondary,,,,"LINESTRING (-118.2652974 34.0351466, -118.2645373 34.0347235)",30,4,52075.0,2,56.0
footway,,,,"LINESTRING (-118.2652388 34.0352163, -118.2648219 34.035747)",5,1,52075.0,0,56.0
footway,,,,"LINESTRING (-118.2648219 34.035747, -118.2647626 34.0357537)",5,1,43217.0,0,87.76
footway,,,,"LINESTRING (-118.2647626 34.0357537, -118.2641618 34.035418)",5,1,43217.0,0,87.76
footway,,,,"LINESTRING (-118.2641618 34.035418, -118.2641559 34.0353873)",5,1,43217.0,0,87.76
footway,,,,"LINESTRING (-118.2645856 34.0348638, -118.2652388 34.0352163)",5,1,52075.0,0,56.0
secondary,,,,"LINESTRING (-118.2635731 34.0341509, -118.2633218 34.0344534)",30,5,46444.0,5,55.87
secondary,,,,"LINESTRING (-118.2633218 34.0344534, -118.2630064 34.034833)",30,4,66421.0,0,63.25
residential,,,,"LINESTRING (-118.2630064 34.034833, -118.2620223 34.0342905)",25,2,21160.0,0,62.73
residential,,,,"LINESTRING (-118.2614703 34.0349821, -118.2624692 34.0355346)",25,2,18038.0,0,27.54
residential,,,,"LINESTRING (-118.2624692 34.0355346, -118.2634356 34.0360803)",25,2,4617.0,0,87.39
residential,,,,"LINESTRING (-118.2615236 34.0311387, -118.2620402 34.0304864)",25,2,6594.0,0,78.42
residential,,,,"LINESTRING (-118.2620402 34.0304864, -118.262366 34.0300751)",25,2,8407.0,0,0.0
service,,,,"LINESTRING (-118.2609891 34.029913, -118.2620402 34.0304864)",30,2,16970.0,0,64.8
secondary,,,,"LINESTRING (-118.2626584 34.0316403, -118.2619978 34.0312809)",30,2,6594.0,0,78.42
secondary,,,,"LINESTRING (-118.2619978 34.0312809, -118.2616174 34.0311583)",30,2,6594.0,0,78.42
secondary,,,,"LINESTRING (-118.2616174 34.0311583, -118.2615236 34.0311387)",30,1,6594.0,0,78.42
secondary,,,,"LINESTRING (-118.2615236 34.0311387, -118.2608493 34.0310177)",30,1,6594.0,0,78.42
secondary,,,,"LINESTRING (-118.260252 34.030793, -118.2608864 34.0300325)",30,3,68673.0,2,55.64
secondary,,,,"LINESTRING (-118.2608864 34.0300325, -118.2609891 34.029913)",30,3,68673.0,0,55.64
secondary,,,,"LINESTRING (-118.2609891 34.029913, -118.2609968 34.0299041)",30,3,68673.0,0,55.64
secondary,,,,"LINESTRING (-118.2608493 34.0310177, -118.260252 34.030793)",30,3,51997.0,1,68.14
secondary,,,,"LINESTRING (-118.2597724 34.0313902, -118.260252 34.030793)",30,4,51997.0,0,68.14
secondary,,,,"LINESTRING (-118.2625987 34.0336024, -118.262048 34.0332988)",30,4,43223.0,2,22.39
secondary,,,,"LINESTRING (-118.262048 34.0332988, -118.2615451 34.0330215)",30,4,43538.0,0,39.36
secondary,,,,"LINESTRING (-118.2615451 34.0330215, -118.2610002 34.0327275)",30,4,9448.0,1,84.99
secondary,,,,"LINESTRING (-118.2610002 34.0327275, -118.2604736 34.0324349)",30,4,9448.0,0,84.99
secondary,,,,"LINESTRING (-118.2604736 34.0324349, -118.2599432 34.0321365)",30,4,57348.0,0,86.34
secondary,,,,"LINESTRING (-118.2599432 34.0321365, -118.2594194 34.0318419)",30,4,32451.0,0,45.08
unclassified,,,,"LINESTRING (-118.2604736 34.0324349, -118.2608432 34.0319434)",20,2,34306.0,0,70.27
primary,,,,"LINESTRING (-118.2594194 34.0318419, -118.2597724 34.0313902)",35,4,9164.0,3,67.43
service,,,,"LINESTRING (-118.2573562 34.0299909, -118.2570097 34.0304716)",30,2,20568.0,0,33.48
primary,,,,"LINESTRING (-118.2594194 34.0318419, -118.2584301 34.0312505)",35,4,14772.0,0,62.81
primary,,,,"LINESTRING (-118.2584301 34.0312505, -118.2579274 34.030978)",35,4,72508.0,0,78.7
primary,,,,"LINESTRING (-118.2579274 34.030978, -118.2574612 34.0307253)",35,4,29228.0,0,69.6
primary,,,,"LINESTRING (-118.2574612 34.0307253, -118.2570097 34.0304716)",35,4,20568.0,0,33.48
primary,,,,"LINESTRING (-118.2570097 34.0304716, -118.2559591 34.0298814)",35,4,20568.0,0,33.48
residential,,,,"LINESTRING (-118.2620223 34.0342905, -118.2615002 34.0339875)",25,2,21160.0,0,62.73
residential,,,,"LINESTRING (-118.2615002 34.0339875, -118.2609899 34.0337043)",25,2,63606.0,0,51.76
residential,,,,"LINESTRING (-118.2609899 34.0337043, -118.2604702 34.0333992)",25,2,63606.0,1,51.76
residential,,,,"LINESTRING (-118.2604702 34.0333992, -118.2599344 34.0330957)",25,2,57348.0,0,86.34
residential,,,,"LINESTRING (-118.2599344 34.0330957, -118.2594144 34.0328016)",25,2,57348.0,1,86.34
residential,,,,"LINESTRING (-118.2594144 34.0328016, -118.2588798 34.0324991)",25,2,32451.0,0,45.08
residential,,,,"LINESTRING (-118.2588798 34.0324991, -118.2580563 34.032068)",25,2,32451.0,0,45.08
residential,,,,"LINESTRING (-118.2580563 34.032068, -118.2573055 34.0316981)",25,2,26199.0,0,74.46
residential,,,,"LINESTRING (-118.2573055 34.0316981, -118.2564209 34.0312434)",25,2,26199.0,0,74.46
residential,,,,"LINESTRING (-118.2564209 34.0312434, -118.2554132 34.0307265)",25,2,42208.0,0,48.93
residential,,,,"LINESTRING (-118.2568342 34.0336769, -118.2580563 34.032068)",25,2,29229.0,0,7.33
primary,,,,"LINESTRING (-118.2620223 34.0342905, -118.2625987 34.0336024)",35,4,46444.0,5,55.87
secondary,,,,"LINESTRING (-118.2593574 34.0357167, -118.2601697 34.0347221)",30,4,57781.0,2,83.47
secondary,,,,"LINESTRING (-118.2601697 34.0347221, -118.2609899 34.0337043)",30,4,45971.0,2,67.45
secondary,,,,"LINESTRING (-118.2609899 34.0337043, -118.2615451 34.0330215)",30,4,43538.0,0,39.36
secondary,,,,"LINESTRING (-118.2615451 34.0330215, -118.2621152 34.0323204)",30,4,43538.0,0,39.36
secondary,,,,"LINESTRING (-118.2621152 34.0323204, -118.2625125 34.031811)",30,4,22535.0,2,55.31
service,,,,"LINESTRING (-118.2588129 34.035432, -118.259634 34.0344225)",30,2,4021.0,0,93.15
service,,,,"LINESTRING (-118.259634 34.0344225, -118.2604702 34.0333992)",30,2,34693.0,0,48.37
service,,,,"LINESTRING (-118.2604702 34.0333992, -118.2610002 34.0327275)",30,2,9448.0,0,84.99
primary,,,,"LINESTRING (-118.2618203 34.0345436, -118.2620223 34.0342905)",35,4,45970.0,0,80.39
primary,,,,"LINESTRING (-118.2617112 34.0346803, -118.2618203 34.0345436)",35,3,69924.0,0,60.17
service,,,,"LINESTRING (-118.2598762 34.0360083, -118.2606709 34.0350071)",30,2,57781.0,0,83.47
service,,,,"LINESTRING (-118.2606709 34.0350071, -118.2615002 34.0339875)",30,2,45971.0,0,67.45
service,,,,"LINESTRING (-118.2615002 34.0339875, -118.262048 34.0332988)",30,2,43538.0,0,39.36
service,,,,"LINESTRING (-118.262048 34.0332988, -118.262634 34.032568)",30,2,22535.0,0,55.31
primary,,,,"LINESTRING (-118.2614703 34.0349821, -118.2617112 34.0346803)",35,4,21124.0,6,78.96
primary,,,,"LINESTRING (-118.2606656 34.0359693, -118.2608975 34.0356829)",35,3,658.0,1,79.18
primary,,,,"LINESTRING (-118.2608975 34.0356829, -118.261207 34.035312)",35,3,60407.0,0,47.98
primary,,,,"LINESTRING (-118.261207 34.035312, -118.2614703 34.0349821)",35,3,21124.0,0,78.96
residential,,,,"LINESTRING (-118.261207 34.035312, -118.2606709 34.0350071)",25,2,40785.0,0,58.42
residential,,,,"LINESTRING (-118.2606709 34.0350071, -118.2601697 34.0347221)",25,2,12282.0,0,29.63
residential,,,,"LINESTRING (-118.2601697 34.0347221, -118.259634 34.0344225)",25,2,12282.0,0,29.63
residential,,,,"LINESTRING (-118.259634 34.0344225, -118.2591048 34.0341352)",25,2,34951.0,0,76.9
residential,,,,"LINESTRING (-118.2591048 34.0341352, -118.2585814 34.0338508)",25,2,23806.0,0,85.2
residential,,,,"LINESTRING (-118.2585814 34.0338508, -118.2580282 34.0335404)",25,2,57780.0,2,72.49
secondary,,,,"LINESTRING (-118.2574445 34.0342723, -118.2580282 34.0335404)",30,4,15247.0,1,76.6
secondary,,,,"LINESTRING (-118.2580282 34.0335404, -118.2588798 34.0324991)",30,4,29229.0,2,7.33
secondary,,,,"LINESTRING (-118.2588798 34.0324991, -118.2594194 34.0318419)",30,4,32451.0,1,45.08
service,,,,"LINESTRING (-118.2577652 34.0348605, -118.2585814 34.0338508)",30,2,15082.0,0,73.61
service,,,,"LINESTRING (-118.2585814 34.0338508, -118.2594144 34.0328016)",30,2,34543.0,0,5.54
service,,,,"LINESTRING (-118.2594144 34.0328016, -118.2599432 34.0321365)",30,2,9164.0,0,67.43
secondary,,,,"LINESTRING (-118.2572149 34.0345603, -118.2574445 34.0342723)",30,4,54515.0,2,58.6
secondary,,,,"LINESTRING (-118.3002881 34.036142, -118.3002887 34.0363914)",30,3,30091.0,0,56.36
footway,,,,"LINESTRING (-118.3005755 34.0363872, -118.3002887 34.0363914)",5,1,30091.0,0,56.36
footway,,,,"LINESTRING (-118.3002887 34.0363914, -118.299996 34.0363787)",5,1,30091.0,0,56.36
secondary,,,,"LINESTRING (-118.3002887 34.0363914, -118.3002374 34.0364631)",30,3,30091.0,0,56.36
secondary,,,,"LINESTRING (-118.3002374 34.0364631, -118.3002133 34.0365676)",30,3,30091.0,0,56.36
secondary,,,,"LINESTRING (-118.3003544 34.0375562, -118.3003542 34.0365651)",30,4,27026.0,0,55.12
secondary,,,,"LINESTRING (-118.3003542 34.0365651, -118.30033 34.0364581)",30,4,30091.0,0,56.36
secondary,,,,"LINESTRING (-118.30033 34.0364581, -118.3002887 34.0363914)",30,4,30091.0,0,56.36
secondary,,,,"LINESTRING (-118.3002133 34.0365676, -118.3002229 34.0375587)",30,4,27026.0,1,55.12
secondary,,,,"LINESTRING (-118.3002924 34.0377311, -118.3003521 34.0376811)",30,3,27026.0,0,55.12
secondary,,,,"LINESTRING (-118.3003521 34.0376811, -118.3003544 34.0375562)",30,3,27026.0,0,55.12
secondary,,,,"LINESTRING (-118.3002229 34.0375587, -118.3002354 34.0376828)",30,2,27026.0,0,55.12
secondary,,,,"LINESTRING (-118.3002354 34.0376828, -118.3002924 34.0377311)",30,2,27026.0,0,55.12
footway,,,,"LINESTRING (-118.3001134 34.0376111, -118.3002229 34.0375587)",5,1,27026.0,0,55.12
secondary,,,,"LINESTRING (-118.3002919 34.037816, -118.3002924 34.0377311)",30,4,27026.0,0,55.12
secondary,,,,"LINESTRING (-118.3002927 34.0381493, -118.3002919 34.037816)",30,6,15088.0,0,76.39
